consumo_kwh,uso_horario_pico,cantidad_equipos,tipo_inmueble,horas_alto_consumo,categoria,region
603,True,17,Casa,3,Moderado,Centro
308,False,6,Departamento,10,Ineficiente,Centro
358,True,6,Departamento,3,Ineficiente,Sur
608,True,13,Casa,3,Moderado,Sur
437,True,10,Casa,3,Moderado,Centro
378,True,5,Departamento,11,Ineficiente,Centro
443,False,12,Departamento,9,Moderado,Norte
547,False,13,Casa,4,Moderado,Norte
660,True,11,Casa,11,Ineficiente,Sur
656,True,12,Casa,12,Ineficiente,Sur
612,True,10,Casa,11,Ineficiente,Centro
446,True,7,Departamento,9,Ineficiente,Norte
652,True,13,Casa,8,Ineficiente,Sur
708,False,20,Casa,11,Ineficiente,Centro
409,True,10,Departamento,5,Ineficiente,Centro
433,False,9,Casa,8,Moderado,Centro
586,False,11,Casa,12,Ineficiente,Norte
451,False,13,Departamento,9,Ineficiente,Centro
470,True,14,Departamento,7,Ineficiente,Centro
641,False,17,Casa,7,Moderado,Norte
606,False,16,Casa,4,Moderado,Norte
490,True,8,Casa,6,Ineficiente,Norte
775,True,20,Casa,11,Ineficiente,Norte
611,False,22,Casa,3,Eficiente,Centro
449,False,9,Casa,6,Moderado,Sur
700,True,18,Casa,6,Ineficiente,Norte
758,True,21,Casa,8,Ineficiente,Norte
702,True,22,Casa,5,Ineficiente,Centro
802,True,21,Casa,12,Ineficiente,Sur
738,True,23,Casa,7,Ineficiente,Centro
788,True,22,Casa,10,Ineficiente,Centro
548,False,16,Casa,5,Moderado,Centro
424,False,10,Departamento,12,Ineficiente,Centro
545,False,12,Casa,7,Moderado,Norte
342,True,6,Departamento,10,Ineficiente,Centro
391,False,8,Departamento,11,Ineficiente,Centro
417,True,10,Casa,2,Moderado,Centro
527,True,11,Casa,9,Ineficiente,Centro
575,False,21,Casa,2,Moderado,Centro
552,True,14,Casa,5,Moderado,Centro
292,True,6,Departamento,4,Ineficiente,Centro
758,True,23,Casa,5,Moderado,Norte
754,True,22,Casa,8,Ineficiente,Norte
597,False,14,Casa,10,Ineficiente,Centro
832,False,24,Casa,10,Moderado,Sur
485,False,11,Departamento,11,Ineficiente,Sur
590,False,21,Casa,2,Eficiente,Centro
753,False,22,Casa,11,Ineficiente,Norte
246,False,5,Departamento,2,Eficiente,Norte
469,True,10,Departamento,10,Ineficiente,Sur
650,False,23,Casa,5,Moderado,Centro
530,True,12,Casa,4,Ineficiente,Centro
489,False,9,Casa,10,Ineficiente,Centro
645,True,16,Casa,6,Ineficiente,Centro
624,False,16,Casa,7,Eficiente,Sur
452,False,11,Casa,2,Moderado,Norte
609,False,22,Casa,2,Moderado,Centro
672,False,18,Casa,8,Moderado,Sur
368,True,6,Departamento,11,Ineficiente,Centro
503,True,8,Casa,9,Ineficiente,Centro
659,True,15,Casa,12,Ineficiente,Centro
814,True,23,Casa,9,Ineficiente,Sur
438,True,7,Departamento,8,Ineficiente,Norte
778,True,19,Casa,12,Ineficiente,Centro
650,True,12,Casa,10,Ineficiente,Norte
371,False,13,Departamento,2,Moderado,Centro
339,False,8,Departamento,3,Moderado,Norte
437,True,11,Departamento,4,Ineficiente,Centro
732,True,22,Casa,6,Ineficiente,Centro
602,True,14,Casa,5,Ineficiente,Sur
448,True,13,Departamento,5,Ineficiente,Centro
542,True,13,Departamento,9,Ineficiente,Norte
724,True,22,Casa,9,Ineficiente,Centro
687,True,17,Casa,12,Ineficiente,Centro
806,True,21,Casa,8,Ineficiente,Sur
343,True,10,Departamento,2,Moderado,Norte
777,True,24,Casa,11,Ineficiente,Centro
633,False,21,Casa,5,Moderado,Centro
434,False,9,Casa,2,Eficiente,Norte
769,True,23,Casa,12,Ineficiente,Centro
673,True,20,Casa,6,Ineficiente,Centro
609,True,16,Casa,4,Ineficiente,Centro
374,True,10,Departamento,4,Ineficiente,Centro
742,True,23,Casa,5,Ineficiente,Centro
572,True,17,Casa,3,Moderado,Centro
668,True,16,Casa,8,Ineficiente,Sur
578,True,14,Casa,5,Ineficiente,Centro
695,False,23,Casa,6,Moderado,Centro
539,True,16,Casa,3,Moderado,Centro
740,True,24,Casa,7,Ineficiente,Centro
656,True,14,Casa,10,Ineficiente,Centro
713,True,18,Casa,9,Ineficiente,Sur
465,False,13,Departamento,9,Ineficiente,Centro
536,False,14,Casa,3,Eficiente,Sur
478,True,13,Departamento,5,Ineficiente,Norte
567,False,14,Casa,9,Ineficiente,Centro
458,True,9,Departamento,12,Ineficiente,Sur
316,True,8,Departamento,2,Moderado,Norte
649,True,13,Casa,9,Ineficiente,Sur
517,False,16,Casa,4,Moderado,Centro
797,True,20,Casa,9,Ineficiente,Sur
540,True,14,Casa,7,Ineficiente,Centro
507,True,14,Departamento,8,Ineficiente,Centro
213,False,4,Departamento,3,Eficiente,Norte
295,False,10,Departamento,2,Eficiente,Centro
711,False,23,Casa,7,Moderado,Norte
361,False,7,Departamento,4,Moderado,Norte
382,False,12,Departamento,5,Moderado,Norte
748,False,24,Casa,10,Ineficiente,Centro
564,False,20,Casa,4,Moderado,Centro
467,False,14,Departamento,3,Moderado,Norte
493,True,9,Casa,3,Ineficiente,Norte
292,True,6,Departamento,3,Ineficiente,Centro
738,False,21,Casa,7,Moderado,Norte
323,False,8,Departamento,3,Eficiente,Norte
641,False,14,Casa,12,Ineficiente,Norte
701,False,19,Casa,8,Ineficiente,Sur
748,False,21,Casa,8,Moderado,Sur
318,True,5,Departamento,8,Ineficiente,Centro
265,True,5,Departamento,3,Moderado,Centro
541,True,10,Casa,8,Ineficiente,Centro
527,True,8,Casa,11,Ineficiente,Centro
340,True,5,Departamento,9,Ineficiente,Centro
569,True,14,Casa,9,Ineficiente,Centro
452,True,13,Departamento,3,Moderado,Centro
511,False,12,Casa,6,Eficiente,Norte
605,True,14,Casa,7,Ineficiente,Centro
762,False,21,Casa,10,Moderado,Sur
413,False,9,Casa,7,Moderado,Centro
494,True,7,Departamento,11,Ineficiente,Sur
827,True,24,Casa,7,Moderado,Sur
819,False,23,Casa,11,Ineficiente,Norte
443,False,12,Departamento,11,Ineficiente,Centro
742,True,22,Casa,7,Ineficiente,Centro
632,True,14,Casa,10,Ineficiente,Sur
576,True,14,Departamento,11,Ineficiente,Sur
317,True,6,Departamento,8,Ineficiente,Centro
637,True,21,Casa,2,Ineficiente,Centro
414,True,13,Departamento,2,Moderado,Centro
355,True,7,Departamento,5,Ineficiente,Norte
455,False,11,Casa,3,Moderado,Centro
484,False,11,Casa,4,Eficiente,Sur
470,False,14,Departamento,8,Moderado,Centro
390,False,9,Departamento,8,Moderado,Centro
651,False,21,Casa,4,Moderado,Centro
388,True,12,Departamento,3,Ineficiente,Centro
313,True,11,Departamento,2,Moderado,Centro
640,False,17,Casa,10,Moderado,Centro
694,False,17,Casa,11,Moderado,Sur
490,True,9,Casa,4,Moderado,Sur
417,True,7,Departamento,10,Ineficiente,Norte
499,False,8,Casa,5,Moderado,Sur
492,True,8,Casa,11,Ineficiente,Centro
474,True,13,Departamento,7,Ineficiente,Centro
385,False,8,Departamento,8,Moderado,Norte
656,True,16,Casa,11,Ineficiente,Centro
350,False,5,Departamento,7,Moderado,Sur
480,False,12,Casa,2,Moderado,Centro
473,True,14,Departamento,7,Ineficiente,Centro
706,True,18,Casa,12,Ineficiente,Centro
704,True,20,Casa,7,Ineficiente,Centro
513,True,13,Departamento,6,Ineficiente,Norte
676,False,24,Casa,4,Moderado,Centro
585,True,12,Casa,11,Ineficiente,Centro
357,True,10,Departamento,4,Ineficiente,Norte
545,True,12,Departamento,12,Ineficiente,Sur
464,True,12,Departamento,11,Ineficiente,Centro
456,True,11,Departamento,8,Ineficiente,Centro
571,False,15,Casa,9,Moderado,Centro
519,True,13,Casa,4,Moderado,Centro
674,True,19,Casa,4,Ineficiente,Norte
611,True,14,Casa,8,Ineficiente,Norte
456,False,7,Departamento,11,Ineficiente,Sur
661,True,16,Casa,8,Ineficiente,Centro
750,False,17,Casa,12,Ineficiente,Sur
748,True,17,Casa,10,Ineficiente,Sur
309,False,7,Departamento,7,Moderado,Centro
795,True,23,Casa,8,Moderado,Centro
470,False,8,Casa,12,Ineficiente,Centro
847,True,24,Casa,11,Ineficiente,Sur
420,False,14,Departamento,2,Moderado,Sur
786,True,24,Casa,8,Ineficiente,Centro
242,False,7,Departamento,3,Moderado,Centro
448,False,12,Departamento,8,Ineficiente,Norte
600,True,16,Casa,4,Moderado,Sur
409,True,4,Departamento,10,Ineficiente,Sur
318,False,8,Departamento,6,Moderado,Norte
433,True,12,Departamento,8,Ineficiente,Centro
630,False,14,Casa,9,Moderado,Norte
742,True,24,Casa,3,Ineficiente,Centro
484,True,7,Departamento,12,Ineficiente,Sur
446,False,12,Casa,2,Eficiente,Centro
501,True,13,Departamento,8,Ineficiente,Norte
254,False,5,Departamento,7,Moderado,Centro
324,False,5,Departamento,7,Moderado,Sur
459,True,12,Casa,3,Moderado,Centro
470,False,12,Casa,4,Moderado,Centro
453,False,14,Departamento,5,Eficiente,Norte
463,True,13,Departamento,4,Moderado,Sur
749,False,23,Casa,3,Moderado,Sur
334,True,7,Departamento,4,Ineficiente,Centro
358,True,4,Departamento,7,Ineficiente,Norte
788,True,22,Casa,10,Ineficiente,Norte
713,False,23,Casa,5,Moderado,Norte
704,True,20,Casa,7,Moderado,Centro
674,True,19,Casa,2,Ineficiente,Sur
675,True,17,Casa,7,Ineficiente,Centro
499,True,14,Departamento,4,Ineficiente,Sur
469,False,9,Casa,10,Moderado,Centro
455,False,10,Casa,5,Moderado,Centro
597,True,16,Casa,8,Ineficiente,Centro
692,True,18,Casa,5,Ineficiente,Norte
490,True,13,Departamento,12,Ineficiente,Centro
650,True,17,Casa,7,Ineficiente,Centro
742,True,21,Casa,8,Ineficiente,Norte
300,True,6,Departamento,3,Ineficiente,Centro
705,True,17,Casa,11,Ineficiente,Centro
680,True,16,Casa,7,Moderado,Sur
539,True,12,Casa,9,Ineficiente,Centro
591,False,15,Casa,7,Eficiente,Sur
586,True,18,Casa,3,Moderado,Centro
356,False,8,Casa,5,Moderado,Centro
603,True,17,Casa,2,Ineficiente,Centro
393,True,5,Departamento,8,Ineficiente,Sur
576,True,14,Casa,9,Ineficiente,Centro
746,False,21,Casa,11,Moderado,Centro
190,False,4,Departamento,3,Eficiente,Centro
770,False,24,Casa,11,Ineficiente,Centro
263,False,4,Departamento,6,Moderado,Norte
792,True,23,Casa,12,Ineficiente,Norte
429,False,12,Departamento,9,Ineficiente,Norte
698,False,17,Casa,12,Ineficiente,Sur
726,False,22,Casa,9,Moderado,Centro
532,False,14,Casa,6,Moderado,Centro
427,False,12,Departamento,9,Moderado,Centro
620,True,19,Casa,7,Ineficiente,Centro
645,False,19,Casa,6,Moderado,Centro
803,False,23,Casa,12,Ineficiente,Norte
397,False,10,Departamento,5,Moderado,Sur
585,True,10,Casa,6,Ineficiente,Sur
530,True,13,Departamento,5,Ineficiente,Sur
468,False,12,Casa,2,Eficiente,Centro
565,False,18,Casa,4,Moderado,Centro
502,False,10,Casa,9,Moderado,Norte
585,True,10,Casa,8,Ineficiente,Norte
517,False,12,Casa,8,Moderado,Norte
761,True,18,Casa,12,Ineficiente,Centro
292,False,8,Departamento,4,Moderado,Centro
698,True,20,Casa,10,Ineficiente,Centro
563,False,15,Casa,7,Moderado,Norte
627,True,17,Casa,9,Ineficiente,Centro
518,True,9,Casa,9,Ineficiente,Centro
490,True,11,Casa,4,Ineficiente,Centro
472,True,11,Casa,5,Moderado,Centro
563,False,16,Casa,7,Moderado,Centro
251,False,5,Departamento,3,Eficiente,Sur
330,False,4,Departamento,12,Ineficiente,Centro
537,True,11,Casa,8,Ineficiente,Centro
514,False,16,Casa,3,Moderado,Centro
418,True,9,Departamento,12,Ineficiente,Centro
612,False,16,Casa,6,Moderado,Sur
483,False,13,Casa,5,Moderado,Centro
750,True,21,Casa,10,Ineficiente,Centro
407,True,9,Departamento,3,Ineficiente,Sur
332,True,4,Departamento,8,Ineficiente,Centro
499,False,12,Casa,8,Moderado,Centro
672,True,21,Casa,8,Ineficiente,Centro
662,False,23,Casa,2,Moderado,Centro
445,True,12,Departamento,9,Ineficiente,Centro
496,False,16,Casa,3,Moderado,Centro
726,False,22,Casa,6,Moderado,Sur
314,True,7,Departamento,3,Moderado,Centro
636,False,21,Casa,6,Moderado,Centro
254,False,4,Departamento,8,Moderado,Centro
730,False,22,Casa,7,Moderado,Sur
682,True,15,Casa,6,Moderado,Sur
466,True,9,Casa,5,Ineficiente,Centro
318,True,5,Departamento,9,Ineficiente,Centro
427,True,9,Departamento,12,Ineficiente,Centro
390,True,8,Departamento,9,Ineficiente,Centro
530,True,12,Casa,2,Moderado,Norte
460,False,12,Departamento,11,Ineficiente,Centro
536,True,14,Casa,3,Moderado,Centro
538,False,14,Casa,4,Moderado,Sur
248,True,5,Departamento,2,Moderado,Centro
818,False,22,Casa,12,Ineficiente,Sur
597,False,21,Casa,4,Moderado,Centro
653,True,16,Casa,11,Ineficiente,Centro
700,False,21,Casa,9,Moderado,Centro
582,True,12,Casa,5,Ineficiente,Norte
615,False,18,Casa,8,Moderado,Centro
640,True,15,Casa,8,Ineficiente,Norte
345,True,5,Departamento,12,Ineficiente,Centro
338,True,6,Departamento,6,Ineficiente,Centro
517,True,12,Casa,2,Moderado,Centro
873,True,24,Casa,11,Ineficiente,Centro
552,True,11,Casa,5,Ineficiente,Norte
735,True,22,Casa,8,Ineficiente,Centro
471,False,9,Casa,6,Moderado,Sur
350,True,12,Departamento,3,Moderado,Centro
699,True,19,Casa,9,Ineficiente,Centro
771,True,24,Casa,3,Ineficiente,Centro
721,False,17,Casa,12,Ineficiente,Norte
800,True,20,Casa,9,Ineficiente,Sur
367,True,4,Departamento,12,Ineficiente,Centro
441,True,14,Departamento,3,Ineficiente,Centro
742,True,23,Casa,12,Ineficiente,Centro
474,True,11,Departamento,6,Ineficiente,Norte
602,True,14,Casa,5,Ineficiente,Sur
335,True,8,Departamento,2,Moderado,Norte
316,True,4,Departamento,9,Ineficiente,Centro
674,True,17,Casa,11,Ineficiente,Centro
491,True,12,Casa,4,Ineficiente,Centro
485,True,10,Casa,5,Moderado,Centro
606,False,20,Casa,5,Moderado,Centro
453,True,13,Departamento,6,Ineficiente,Centro
450,False,10,Casa,4,Moderado,Sur
633,True,13,Casa,10,Ineficiente,Norte
429,True,14,Departamento,5,Moderado,Centro
449,False,13,Departamento,11,Ineficiente,Centro
812,True,20,Casa,12,Ineficiente,Sur
528,True,10,Casa,12,Ineficiente,Centro
518,True,13,Casa,5,Ineficiente,Centro
757,True,23,Casa,7,Ineficiente,Centro
352,False,10,Departamento,9,Moderado,Centro
727,True,19,Casa,8,Ineficiente,Centro
533,True,11,Casa,5,Ineficiente,Centro
391,False,8,Casa,5,Moderado,Centro
414,False,9,Casa,6,Moderado,Centro
511,False,13,Departamento,11,Moderado,Norte
420,True,10,Departamento,6,Ineficiente,Sur
395,False,9,Casa,2,Eficiente,Sur
710,False,23,Casa,9,Moderado,Centro
670,False,19,Casa,11,Ineficiente,Centro
394,False,10,Departamento,6,Moderado,Norte
366,False,13,Departamento,4,Moderado,Centro
816,True,24,Casa,4,Moderado,Sur
369,True,9,Departamento,5,Ineficiente,Norte
459,False,14,Departamento,8,Moderado,Norte
725,True,22,Casa,6,Ineficiente,Centro
319,True,10,Departamento,2,Moderado,Centro
632,True,17,Casa,6,Moderado,Norte
473,False,11,Casa,6,Moderado,Centro
536,True,13,Casa,7,Ineficiente,Centro
490,False,11,Casa,8,Ineficiente,Centro
515,True,12,Casa,6,Ineficiente,Centro
525,True,11,Departamento,12,Ineficiente,Sur
570,True,19,Casa,3,Moderado,Centro
352,True,6,Departamento,3,Moderado,Sur
444,False,12,Casa,5,Eficiente,Centro
543,False,18,Casa,2,Moderado,Centro
607,False,18,Casa,8,Moderado,Centro
683,True,20,Casa,2,Ineficiente,Sur
483,True,13,Departamento,4,Moderado,Sur
691,True,15,Casa,11,Ineficiente,Norte
724,True,19,Casa,8,Ineficiente,Sur
822,True,19,Casa,12,Ineficiente,Sur
245,False,6,Departamento,7,Moderado,Centro
307,True,4,Departamento,8,Ineficiente,Centro
387,True,5,Departamento,6,Ineficiente,Sur
757,False,21,Casa,9,Moderado,Sur
700,True,22,Casa,7,Ineficiente,Centro
713,False,23,Casa,5,Eficiente,Sur
520,False,9,Casa,12,Ineficiente,Norte
665,True,19,Casa,2,Moderado,Norte
676,True,23,Casa,3,Ineficiente,Centro
650,False,20,Casa,7,Moderado,Centro
743,True,24,Casa,5,Moderado,Centro
364,True,4,Departamento,4,Ineficiente,Norte
669,False,17,Casa,8,Moderado,Sur
504,True,8,Casa,8,Ineficiente,Norte
346,True,9,Departamento,3,Ineficiente,Norte
521,False,10,Casa,9,Ineficiente,Norte
457,False,12,Departamento,12,Ineficiente,Centro
453,True,10,Casa,2,Moderado,Sur
641,True,15,Casa,12,Ineficiente,Centro
542,True,11,Departamento,11,Ineficiente,Sur
339,True,4,Departamento,8,Ineficiente,Norte
508,False,14,Departamento,11,Ineficiente,Centro
419,False,13,Casa,2,Eficiente,Centro
678,False,23,Casa,4,Moderado,Centro
661,True,17,Casa,4,Ineficiente,Norte
598,True,11,Casa,11,Ineficiente,Centro
303,True,9,Departamento,3,Moderado,Centro
690,True,17,Casa,11,Ineficiente,Centro
416,True,12,Departamento,6,Ineficiente,Centro
597,True,16,Casa,5,Moderado,Norte
642,True,18,Casa,7,Ineficiente,Centro
577,False,18,Casa,3,Moderado,Norte
351,False,6,Departamento,5,Moderado,Sur
487,True,13,Departamento,8,Ineficiente,Centro
306,True,7,Departamento,2,Moderado,Norte
375,False,5,Departamento,12,Ineficiente,Sur
390,False,14,Departamento,4,Eficiente,Centro
405,True,11,Departamento,2,Moderado,Norte
585,False,18,Casa,3,Moderado,Centro
661,False,18,Casa,10,Moderado,Centro
762,True,18,Casa,11,Ineficiente,Sur
504,True,13,Departamento,6,Ineficiente,Sur
382,True,9,Departamento,5,Moderado,Sur
643,True,17,Casa,5,Ineficiente,Centro
403,True,9,Departamento,9,Ineficiente,Centro
366,False,10,Departamento,4,Moderado,Centro
466,False,9,Casa,5,Moderado,Norte
529,True,11,Casa,3,Moderado,Centro
442,True,11,Departamento,7,Ineficiente,Centro
684,False,20,Casa,10,Ineficiente,Norte
423,True,13,Departamento,5,Ineficiente,Centro
606,True,9,Casa,12,Ineficiente,Sur
348,False,7,Departamento,7,Moderado,Sur
433,True,11,Departamento,5,Ineficiente,Norte
258,True,4,Departamento,3,Moderado,Norte
761,True,24,Casa,7,Ineficiente,Centro
486,True,10,Departamento,8,Ineficiente,Sur
399,True,10,Departamento,5,Moderado,Norte
635,True,11,Casa,12,Ineficiente,Centro
516,True,13,Departamento,8,Ineficiente,Norte
566,True,11,Casa,12,Ineficiente,Centro
690,True,21,Casa,9,Ineficiente,Centro
588,True,11,Casa,12,Ineficiente,Centro
520,True,13,Casa,4,Ineficiente,Centro
543,False,16,Casa,3,Eficiente,Centro
357,True,8,Departamento,6,Ineficiente,Centro
476,False,15,Casa,3,Eficiente,Centro
522,True,8,Departamento,11,Ineficiente,Sur
583,True,12,Casa,6,Ineficiente,Norte
619,False,13,Casa,11,Ineficiente,Sur
549,True,12,Casa,7,Moderado,Centro
493,False,13,Departamento,9,Moderado,Norte
581,True,16,Casa,7,Ineficiente,Centro
320,True,4,Departamento,5,Moderado,Norte
226,False,5,Departamento,4,Moderado,Centro
301,True,6,Departamento,3,Ineficiente,Centro
542,True,14,Casa,2,Moderado,Norte
490,False,15,Casa,3,Eficiente,Centro
489,False,14,Departamento,3,Moderado,Sur
803,True,22,Casa,6,Moderado,Sur
272,True,5,Departamento,10,Ineficiente,Centro
609,True,14,Casa,2,Moderado,Sur
419,True,12,Departamento,5,Ineficiente,Centro
349,True,5,Departamento,11,Ineficiente,Centro
446,False,12,Departamento,8,Moderado,Sur
689,True,18,Casa,12,Ineficiente,Centro
431,False,12,Departamento,11,Ineficiente,Centro
570,True,17,Casa,4,Moderado,Centro
703,True,18,Casa,9,Ineficiente,Sur
379,False,11,Departamento,4,Eficiente,Sur
495,True,13,Departamento,9,Ineficiente,Centro
398,True,12,Departamento,3,Ineficiente,Centro
428,True,11,Departamento,6,Ineficiente,Centro
510,False,14,Casa,5,Moderado,Centro
662,True,17,Casa,12,Ineficiente,Centro
385,True,6,Departamento,10,Ineficiente,Centro
582,False,20,Casa,4,Moderado,Centro
801,True,22,Casa,12,Ineficiente,Centro
480,False,11,Casa,6,Moderado,Norte
791,True,24,Casa,11,Ineficiente,Centro
595,True,10,Casa,10,Ineficiente,Sur
462,False,9,Casa,7,Moderado,Centro
478,False,11,Casa,3,Moderado,Norte
368,False,8,Casa,2,Moderado,Centro
363,False,4,Departamento,12,Ineficiente,Centro
407,True,8,Casa,2,Moderado,Norte
549,True,13,Casa,8,Ineficiente,Centro
261,True,6,Departamento,3,Moderado,Centro
593,False,19,Casa,8,Moderado,Centro
340,False,13,Departamento,2,Eficiente,Centro
249,False,4,Departamento,5,Moderado,Centro
782,True,20,Casa,11,Ineficiente,Sur
722,True,19,Casa,12,Ineficiente,Centro
233,True,4,Departamento,5,Ineficiente,Centro
332,False,10,Departamento,6,Moderado,Centro
743,True,21,Casa,11,Ineficiente,Centro
356,False,12,Departamento,2,Eficiente,Centro
641,True,19,Casa,8,Ineficiente,Centro
475,True,11,Departamento,12,Ineficiente,Centro
654,True,17,Casa,3,Moderado,Norte
493,True,12,Departamento,12,Ineficiente,Centro
416,True,10,Departamento,12,Ineficiente,Centro
428,True,12,Departamento,3,Ineficiente,Centro
659,True,16,Casa,9,Ineficiente,Centro
728,True,19,Casa,10,Ineficiente,Centro
456,False,12,Casa,7,Moderado,Centro
565,False,8,Casa,12,Ineficiente,Norte
705,True,22,Casa,2,Moderado,Sur
430,True,13,Departamento,2,Moderado,Norte
575,True,8,Casa,12,Ineficiente,Sur
679,False,20,Casa,8,Ineficiente,Centro
338,True,5,Departamento,9,Ineficiente,Centro
457,True,14,Departamento,4,Ineficiente,Centro
497,False,12,Departamento,10,Ineficiente,Sur
458,True,12,Departamento,5,Ineficiente,Norte
474,False,11,Casa,5,Eficiente,Norte
482,True,8,Casa,4,Ineficiente,Centro
400,True,8,Departamento,9,Ineficiente,Norte
405,True,5,Departamento,10,Ineficiente,Norte
455,False,9,Casa,2,Eficiente,Sur
296,False,4,Departamento,3,Moderado,Sur
555,True,14,Casa,2,Moderado,Centro
793,True,24,Casa,5,Moderado,Sur
624,True,13,Casa,11,Ineficiente,Centro
736,False,22,Casa,8,Ineficiente,Centro
555,True,12,Casa,8,Ineficiente,Centro
653,False,22,Casa,7,Moderado,Centro
519,True,10,Departamento,12,Ineficiente,Sur
446,True,9,Casa,6,Ineficiente,Centro
830,True,24,Casa,12,Ineficiente,Centro
370,False,8,Departamento,5,Moderado,Norte
496,False,14,Departamento,9,Moderado,Norte
330,True,5,Departamento,8,Ineficiente,Norte
536,True,9,Departamento,12,Ineficiente,Sur
430,True,7,Departamento,12,Ineficiente,Sur
734,True,22,Casa,11,Ineficiente,Centro
381,False,9,Casa,2,Eficiente,Centro
533,True,11,Casa,7,Ineficiente,Centro
574,False,16,Casa,3,Moderado,Norte
510,False,14,Casa,5,Moderado,Centro
450,False,13,Departamento,6,Moderado,Centro
651,False,19,Casa,9,Moderado,Centro
534,True,10,Casa,7,Ineficiente,Centro
763,False,20,Casa,12,Ineficiente,Norte
296,True,6,Departamento,3,Moderado,Norte
730,True,21,Casa,6,Ineficiente,Norte
