region,tipo_inmueble,cantidad_equipos,horas_alto_consumo,uso_horario_pico,consumo_kwh,categoria
Centro,Casa,15,2,False,187,Eficiente
Centro,Departamento,14,3,True,198,Ineficiente
Centro,Casa,17,2,True,246,Moderado
Centro,Casa,16,2,False,225,Eficiente
Centro,Casa,8,5,False,159,Eficiente
Norte,Casa,20,5,True,300,Ineficiente
Centro,Casa,22,6,True,320,Ineficiente
Centro,Casa,9,4,True,214,Moderado
Norte,Casa,18,6,False,240,Moderado
Norte,Casa,21,2,False,293,Eficiente
Centro,Casa,22,6,True,288,Ineficiente
Centro,Casa,21,5,False,241,Moderado
Centro,Casa,23,2,True,291,Moderado
Centro,Casa,22,2,False,312,Moderado
Centro,Casa,16,6,True,260,Ineficiente
Centro,Departamento,10,3,True,172,Moderado
Norte,Casa,12,4,True,262,Moderado
Centro,Casa,18,6,False,238,Eficiente
Centro,Casa,11,6,True,238,Moderado
Centro,Casa,10,4,True,198,Moderado
Centro,Casa,11,2,False,198,Moderado
Centro,Casa,21,2,True,290,Moderado
Centro,Casa,14,3,True,244,Ineficiente
Centro,Casa,15,6,True,263,Ineficiente
Norte,Casa,23,4,False,341,Moderado
Norte,Casa,22,6,True,333,Ineficiente
Centro,Casa,14,5,True,258,Moderado
Centro,Casa,24,6,True,330,Ineficiente
Sur,Casa,19,6,False,282,Eficiente
Centro,Casa,21,5,True,281,Moderado
Centro,Casa,22,5,True,282,Ineficiente
Norte,Departamento,5,4,True,144,Moderado
Centro,Casa,12,2,True,208,Moderado
Centro,Casa,23,3,True,296,Moderado
Centro,Casa,12,5,False,204,Eficiente
Centro,Casa,9,2,True,209,Moderado
Centro,Casa,16,4,False,259,Eficiente
Centro,Casa,16,6,False,264,Moderado
Norte,Casa,11,4,True,247,Moderado
Centro,Casa,22,4,True,282,Ineficiente
Centro,Casa,18,5,False,271,Ineficiente
Centro,Departamento,6,3,False,105,Eficiente
Centro,Casa,8,5,True,214,Moderado
Centro,Casa,15,6,True,265,Ineficiente
Sur,Casa,23,5,True,329,Moderado
Norte,Departamento,7,6,True,173,Ineficiente
Centro,Casa,19,5,True,293,Ineficiente
Centro,Casa,12,3,False,195,Eficiente
Centro,Departamento,13,2,True,244,Ineficiente
Centro,Departamento,8,3,False,122,Eficiente
Centro,Departamento,11,5,False,141,Eficiente
Centro,Casa,22,4,True,300,Ineficiente
Sur,Casa,14,2,False,241,Eficiente
Centro,Casa,12,4,True,194,Moderado
Norte,Departamento,13,3,True,227,Moderado
Centro,Casa,22,2,True,308,Moderado
Centro,Casa,17,5,True,286,Ineficiente
Sur,Casa,21,4,True,338,Ineficiente
Norte,Casa,17,5,False,261,Moderado
Centro,Casa,24,6,False,301,Moderado
Centro,Casa,21,2,True,279,Moderado
Centro,Casa,9,4,False,170,Eficiente
Centro,Casa,23,3,True,331,Ineficiente
Centro,Casa,20,3,True,305,Moderado
Centro,Casa,16,3,True,265,Ineficiente
Centro,Casa,14,3,True,229,Moderado
Centro,Casa,23,4,True,317,Moderado
Centro,Casa,17,6,True,269,Ineficiente
Sur,Casa,16,3,True,286,Moderado
Centro,Casa,14,3,True,237,Moderado
Centro,Casa,23,3,False,284,Eficiente
Centro,Casa,16,6,False,233,Moderado
Centro,Casa,24,2,False,275,Eficiente
Centro,Casa,14,3,True,264,Ineficiente
Sur,Casa,18,3,False,247,Eficiente
Centro,Departamento,13,3,False,186,Eficiente
Centro,Casa,14,2,False,205,Eficiente
Norte,Departamento,13,3,True,201,Moderado
Centro,Casa,14,2,True,226,Moderado
Sur,Casa,15,2,True,280,Ineficiente
Centro,Casa,14,5,True,266,Ineficiente
Sur,Casa,13,5,True,284,Moderado
Centro,Casa,16,3,False,217,Eficiente
Sur,Casa,20,4,False,313,Eficiente
Centro,Casa,14,5,True,246,Moderado
Centro,Departamento,14,5,True,218,Ineficiente
Centro,Departamento,4,4,True,138,Moderado
Centro,Departamento,10,6,True,163,Moderado
Norte,Casa,23,3,True,332,Moderado
Norte,Casa,9,6,False,180,Eficiente
Norte,Departamento,12,6,True,216,Ineficiente
Centro,Casa,24,2,False,257,Moderado
Centro,Casa,20,2,False,210,Eficiente
Norte,Casa,17,3,False,258,Eficiente
Norte,Casa,9,4,True,244,Moderado
Centro,Departamento,6,2,True,136,Moderado
Centro,Casa,21,5,True,322,Ineficiente
Norte,Casa,23,3,True,321,Moderado
Centro,Casa,14,6,True,256,Ineficiente
Sur,Casa,19,3,False,271,Moderado
Centro,Casa,21,2,False,268,Eficiente
Centro,Departamento,5,4,False,125,Moderado
Centro,Casa,11,6,True,223,Ineficiente
Centro,Casa,10,4,True,189,Moderado
Centro,Casa,8,3,True,166,Moderado
Centro,Departamento,5,4,True,160,Ineficiente
Centro,Casa,14,4,False,194,Eficiente
Centro,Departamento,13,3,True,221,Ineficiente
Norte,Casa,12,6,True,243,Moderado
Centro,Casa,14,4,False,212,Eficiente
Centro,Casa,21,4,True,348,Ineficiente
Centro,Casa,9,3,False,168,Eficiente
Centro,Casa,10,5,True,200,Moderado
Sur,Casa,24,4,False,321,Moderado
Centro,Casa,23,2,True,265,Moderado
Centro,Departamento,12,6,True,193,Ineficiente
Centro,Casa,22,4,True,300,Moderado
Sur,Casa,14,3,False,272,Eficiente
Sur,Departamento,14,2,False,218,Eficiente
Centro,Casa,13,3,True,233,Ineficiente
Centro,Casa,21,4,False,309,Eficiente
Centro,Departamento,13,2,False,173,Eficiente
Norte,Casa,21,6,True,350,Moderado
Centro,Casa,11,6,False,224,Moderado
Sur,Casa,11,6,True,299,Ineficiente
Centro,Casa,22,5,True,326,Ineficiente
Centro,Casa,22,3,True,310,Ineficiente
Centro,Casa,21,4,True,304,Ineficiente
Centro,Departamento,12,2,True,208,Ineficiente
Centro,Casa,17,3,True,247,Moderado
Centro,Casa,17,4,True,249,Ineficiente
Sur,Casa,17,5,False,252,Eficiente
Sur,Casa,9,4,True,258,Moderado
Centro,Casa,15,3,False,243,Eficiente
Centro,Casa,8,4,True,180,Moderado
Centro,Casa,8,2,True,176,Moderado
Centro,Casa,11,5,False,230,Moderado
Norte,Departamento,8,2,True,184,Ineficiente
Centro,Casa,16,5,True,275,Ineficiente
Sur,Departamento,5,5,True,193,Moderado
Centro,Casa,12,4,True,224,Moderado
Centro,Departamento,14,2,True,161,Moderado
Centro,Casa,18,5,True,287,Ineficiente
Centro,Casa,20,5,True,332,Ineficiente
Norte,Casa,18,4,False,271,Eficiente
Centro,Casa,24,3,False,260,Eficiente
Centro,Casa,12,3,True,219,Moderado
Norte,Casa,20,6,True,334,Ineficiente
Centro,Casa,8,6,True,232,Ineficiente
Centro,Casa,17,5,False,275,Moderado
Centro,Casa,15,3,True,266,Moderado
Centro,Casa,15,5,True,215,Moderado
Centro,Casa,13,2,True,230,Moderado
Norte,Casa,19,3,False,239,Eficiente
Norte,Casa,14,3,True,270,Ineficiente
Sur,Departamento,7,3,True,203,Moderado
Centro,Casa,16,6,False,225,Moderado
Centro,Casa,17,4,True,257,Moderado
Sur,Casa,17,4,False,266,Eficiente
Centro,Departamento,7,6,True,180,Ineficiente
Centro,Casa,23,6,False,289,Eficiente
Centro,Casa,8,6,True,198,Ineficiente
Sur,Casa,24,4,True,368,Ineficiente
Sur,Casa,21,5,True,349,Ineficiente
Centro,Casa,24,6,True,339,Ineficiente
Centro,Departamento,7,5,True,128,Moderado
Norte,Departamento,12,5,True,202,Ineficiente
Sur,Casa,16,2,True,300,Moderado
Sur,Casa,15,4,True,256,Moderado
Centro,Departamento,8,5,False,108,Eficiente
Centro,Casa,24,4,True,298,Moderado
Norte,Casa,14,4,False,253,Moderado
Centro,Casa,24,2,True,303,Moderado
Centro,Casa,8,4,True,211,Ineficiente
Centro,Casa,12,5,True,214,Ineficiente
Norte,Casa,13,3,False,206,Eficiente
Centro,Departamento,5,5,False,147,Ineficiente
Sur,Departamento,5,5,False,168,Moderado
Centro,Casa,12,4,True,207,Moderado
Centro,Casa,12,5,True,194,Moderado
Centro,Departamento,14,3,False,144,Moderado
Sur,Departamento,13,4,False,189,Eficiente
Centro,Casa,23,6,False,265,Eficiente
Centro,Departamento,7,5,True,158,Ineficiente
Norte,Departamento,4,5,False,146,Eficiente
Norte,Casa,22,2,True,307,Moderado
Norte,Casa,23,6,True,326,Moderado
Centro,Casa,20,6,True,301,Moderado
Sur,Casa,19,3,False,281,Moderado
Centro,Casa,17,6,True,239,Ineficiente
Centro,Departamento,14,2,True,197,Moderado
Centro,Casa,9,3,True,210,Moderado
Centro,Casa,10,6,True,249,Ineficiente
Centro,Casa,16,3,True,270,Ineficiente
Centro,Casa,18,6,True,269,Moderado
Centro,Departamento,13,6,True,201,Ineficiente
Centro,Casa,17,6,False,249,Moderado
Norte,Casa,21,5,True,321,Moderado
Centro,Casa,16,6,True,296,Ineficiente
Centro,Casa,17,5,False,242,Moderado
Sur,Casa,16,4,True,286,Moderado
Centro,Casa,12,2,False,218,Eficiente
Centro,Casa,15,3,True,269,Moderado
Centro,Casa,18,3,False,259,Moderado
Centro,Casa,8,4,True,168,Moderado
Centro,Casa,17,6,False,250,Moderado
Centro,Departamento,5,2,True,125,Moderado
Centro,Casa,14,4,False,226,Eficiente
Centro,Casa,21,4,True,274,Moderado
Centro,Casa,12,3,True,240,Ineficiente
Centro,Casa,24,5,True,325,Ineficiente
Norte,Casa,13,5,False,253,Eficiente
Norte,Casa,23,6,False,296,Eficiente
Norte,Departamento,12,6,True,224,Ineficiente
Centro,Casa,17,4,True,279,Ineficiente
Centro,Casa,22,6,True,258,Moderado
Centro,Casa,14,5,True,261,Ineficiente
Centro,Departamento,12,2,True,171,Moderado
Centro,Casa,19,3,False,247,Eficiente
Centro,Casa,19,5,False,283,Moderado
Centro,Casa,23,6,False,312,Moderado
Sur,Casa,13,3,True,259,Eficiente
Centro,Casa,10,3,False,151,Eficiente
Centro,Departamento,13,4,True,194,Moderado
Centro,Casa,12,6,True,260,Ineficiente
Centro,Casa,18,4,True,297,Ineficiente
Norte,Casa,10,3,True,188,Eficiente
Norte,Casa,10,4,False,221,Eficiente
Norte,Casa,12,6,True,268,Ineficiente
Centro,Casa,18,5,False,266,Eficiente
Centro,Casa,10,2,False,180,Eficiente
Centro,Casa,20,5,True,254,Moderado
Norte,Casa,15,3,True,255,Moderado
Centro,Casa,17,5,True,250,Moderado
Centro,Casa,9,4,True,187,Moderado
Centro,Casa,11,6,False,222,Moderado
Centro,Casa,11,5,False,198,Moderado
Centro,Casa,16,5,True,269,Ineficiente
Centro,Departamento,5,6,False,146,Moderado
Centro,Departamento,4,4,True,98,Moderado
Centro,Casa,11,2,True,244,Moderado
Centro,Casa,16,5,True,297,Ineficiente
Centro,Casa,20,3,True,244,Moderado
Centro,Casa,16,4,True,270,Moderado
Centro,Casa,13,4,True,275,Ineficiente
Centro,Casa,21,5,True,269,Moderado
Centro,Casa,22,6,True,285,Moderado
Centro,Casa,10,5,True,236,Ineficiente
Centro,Casa,12,5,True,243,Moderado
Centro,Casa,21,6,True,306,Ineficiente
Centro,Casa,23,3,True,295,Moderado
Centro,Casa,21,6,False,280,Moderado
Centro,Casa,16,5,True,211,Moderado
Sur,Casa,22,2,True,305,Ineficiente
Centro,Casa,14,6,False,225,Moderado
Centro,Casa,21,3,True,244,Moderado
Centro,Casa,13,6,False,218,Eficiente
Sur,Casa,22,6,True,348,Ineficiente
Centro,Casa,15,4,True,235,Moderado
Centro,Casa,9,4,True,194,Moderado
Centro,Casa,15,5,True,234,Moderado
Centro,Departamento,9,5,False,138,Moderado
Centro,Departamento,8,6,True,178,Ineficiente
Centro,Casa,12,2,False,202,Moderado
Centro,Casa,23,5,True,331,Ineficiente
Centro,Casa,14,6,False,224,Moderado
Sur,Casa,14,6,True,302,Ineficiente
Centro,Departamento,5,6,True,120,Moderado
Sur,Casa,22,6,True,353,Ineficiente
Centro,Casa,21,6,True,297,Ineficiente
Centro,Casa,16,4,False,241,Eficiente
Centro,Casa,21,3,True,281,Moderado
Norte,Casa,12,3,False,211,Eficiente
Centro,Casa,18,6,True,264,Moderado
Norte,Casa,15,5,True,295,Ineficiente
Centro,Departamento,5,2,True,117,Moderado
Centro,Departamento,6,6,False,169,Moderado
Centro,Casa,12,2,True,192,Moderado
Centro,Casa,24,4,False,311,Moderado
Centro,Casa,11,3,False,148,Eficiente
Centro,Casa,22,4,False,270,Moderado
Sur,Casa,9,5,True,241,Moderado
Centro,Casa,24,5,True,326,Ineficiente
Centro,Casa,19,6,True,304,Ineficiente
Centro,Casa,24,5,False,331,Eficiente
Norte,Casa,17,5,False,253,Eficiente
Sur,Casa,20,4,True,310,Moderado
Centro,Departamento,4,2,True,140,Ineficiente
Centro,Casa,23,3,False,273,Eficiente
Centro,Casa,23,5,True,298,Ineficiente
Norte,Departamento,11,5,True,198,Ineficiente
Sur,Casa,14,4,False,243,Eficiente
Centro,Departamento,8,3,False,97,Eficiente
Centro,Casa,9,4,False,214,Moderado
Centro,Casa,17,2,True,263,Ineficiente
Centro,Casa,12,4,True,196,Moderado
Centro,Casa,10,3,True,239,Moderado
Centro,Casa,20,3,True,283,Moderado
Centro,Casa,19,5,True,278,Ineficiente
Centro,Casa,10,2,False,190,Eficiente
Norte,Casa,13,6,False,232,Moderado
Centro,Departamento,14,5,True,181,Ineficiente
Centro,Departamento,13,4,True,185,Moderado
Sur,Casa,20,4,True,323,Moderado
Centro,Casa,10,3,True,192,Moderado
Centro,Casa,13,3,True,241,Moderado
Centro,Casa,23,3,True,326,Ineficiente
Centro,Departamento,10,6,True,177,Ineficiente
Centro,Casa,19,6,False,217,Eficiente
Centro,Casa,11,5,True,223,Moderado
Centro,Casa,8,6,True,193,Moderado
Centro,Casa,9,3,False,173,Eficiente
Norte,Casa,20,5,True,305,Moderado
Centro,Departamento,10,5,False,137,Moderado
Sur,Casa,9,2,True,210,Moderado
Centro,Casa,23,6,False,291,Moderado
Centro,Casa,19,4,True,262,Moderado
Norte,Departamento,10,4,True,229,Ineficiente
Centro,Departamento,13,2,True,190,Moderado
Centro,Casa,24,3,False,268,Eficiente
Norte,Casa,17,2,True,264,Moderado
Centro,Casa,14,3,True,234,Eficiente
Centro,Casa,22,6,True,310,Ineficiente
Centro,Departamento,10,6,True,197,Ineficiente
Norte,Casa,17,5,True,311,Moderado
Centro,Casa,11,5,False,200,Eficiente
Centro,Casa,13,5,False,225,Eficiente
Centro,Casa,11,5,True,235,Ineficiente
Centro,Casa,12,4,True,230,Moderado
Centro,Casa,16,5,True,257,Ineficiente
Centro,Casa,19,5,True,285,Moderado
Sur,Casa,15,5,False,256,Moderado
Centro,Casa,12,3,False,176,Eficiente
Centro,Casa,18,5,True,304,Ineficiente
Centro,Casa,18,2,True,265,Moderado
Centro,Casa,20,5,False,270,Eficiente
Sur,Casa,21,5,True,332,Ineficiente
Norte,Casa,15,4,True,279,Ineficiente
Sur,Casa,19,5,False,294,Moderado
Centro,Casa,19,3,True,242,Moderado
Centro,Casa,17,6,False,238,Moderado
Centro,Departamento,4,5,True,149,Ineficiente
Centro,Casa,19,5,True,271,Moderado
Centro,Casa,21,5,True,260,Ineficiente
Centro,Casa,22,4,True,293,Moderado
Sur,Casa,23,6,True,321,Moderado
Norte,Casa,9,4,False,196,Eficiente
Norte,Casa,19,4,False,296,Moderado
Centro,Casa,23,4,True,280,Moderado
Centro,Casa,20,3,False,267,Eficiente
Centro,Casa,24,6,False,332,Moderado
Norte,Casa,10,3,False,230,Eficiente
Sur,Casa,17,3,False,269,Eficiente
Norte,Casa,8,6,True,212,Moderado
Norte,Casa,13,3,True,254,Moderado
Norte,Casa,10,6,False,223,Moderado
Centro,Casa,11,5,True,245,Ineficiente
Sur,Casa,10,4,False,231,Eficiente
Centro,Casa,15,3,True,253,Moderado
Centro,Departamento,11,6,True,173,Ineficiente
Norte,Casa,14,2,True,267,Moderado
Centro,Casa,9,3,True,177,Moderado
Centro,Casa,13,3,True,218,Ineficiente
Centro,Casa,23,6,False,303,Moderado
Norte,Casa,17,2,True,299,Moderado
Centro,Casa,11,2,True,225,Moderado
Centro,Departamento,9,5,True,172,Ineficiente
Centro,Casa,17,3,True,258,Moderado
Centro,Departamento,12,4,True,170,Moderado
Norte,Casa,16,3,False,239,Eficiente
Centro,Casa,18,4,False,207,Moderado
Centro,Casa,18,4,False,279,Eficiente
Centro,Departamento,6,6,True,201,Ineficiente
Centro,Casa,9,3,True,164,Moderado
Centro,Departamento,7,6,False,110,Eficiente
Sur,Casa,18,5,True,343,Ineficiente
Centro,Casa,10,4,True,199,Moderado
Norte,Departamento,11,2,False,194,Eficiente
Centro,Casa,18,4,False,261,Eficiente
Centro,Casa,18,5,True,269,Moderado
Centro,Casa,18,4,True,289,Moderado
Centro,Departamento,13,6,True,205,Ineficiente
Sur,Departamento,9,3,True,201,Moderado
Centro,Casa,17,2,True,264,Moderado
Centro,Casa,17,6,True,289,Ineficiente
Centro,Departamento,10,3,True,190,Ineficiente
Norte,Casa,9,2,False,240,Eficiente
Centro,Casa,11,5,False,209,Moderado
Centro,Departamento,11,4,True,207,Ineficiente
Norte,Casa,20,2,True,320,Moderado
Centro,Casa,12,5,True,247,Ineficiente
Centro,Casa,9,3,True,192,Moderado
Centro,Departamento,7,2,True,165,Ineficiente
Norte,Departamento,11,5,False,190,Eficiente
Norte,Departamento,4,3,True,122,Eficiente
Centro,Casa,24,6,True,343,Ineficiente
Centro,Departamento,10,4,True,142,Moderado
Norte,Departamento,10,5,True,212,Ineficiente
Centro,Casa,11,6,True,220,Ineficiente
Norte,Departamento,13,3,True,214,Moderado
Centro,Casa,11,2,True,184,Moderado
Centro,Casa,21,4,True,277,Moderado
Centro,Casa,11,3,True,206,Moderado
Centro,Casa,13,5,False,212,Moderado
Centro,Casa,16,4,True,245,Moderado
Centro,Casa,19,6,False,269,Moderado
Centro,Casa,15,4,True,259,Ineficiente
Centro,Casa,11,6,False,198,Eficiente
Norte,Casa,12,3,True,244,Moderado
Centro,Casa,13,2,True,236,Ineficiente
Centro,Casa,12,4,True,184,Moderado
Norte,Casa,15,2,True,268,Moderado
Centro,Casa,16,2,True,234,Moderado
Centro,Casa,22,4,True,245,Moderado
Centro,Departamento,5,4,False,107,Eficiente
Centro,Casa,16,2,True,226,Moderado
Norte,Casa,14,5,True,258,Moderado
Centro,Casa,15,5,True,264,Ineficiente
Centro,Departamento,14,4,True,220,Ineficiente
Sur,Casa,22,2,False,329,Eficiente
Centro,Departamento,5,2,False,132,Eficiente
Sur,Casa,14,3,True,257,Moderado
Centro,Departamento,12,2,True,203,Ineficiente
Centro,Casa,24,5,False,268,Moderado
Centro,Departamento,12,3,True,205,Ineficiente
Centro,Casa,18,5,True,287,Ineficiente
Centro,Casa,22,6,False,287,Eficiente
Centro,Casa,17,4,True,246,Moderado
Centro,Casa,18,6,True,304,Ineficiente
Centro,Casa,10,4,False,169,Eficiente
Centro,Departamento,13,5,False,175,Moderado
Centro,Departamento,12,5,False,170,Moderado
Centro,Casa,22,6,True,275,Moderado
Centro,Casa,14,4,False,220,Eficiente
Centro,Casa,17,4,False,217,Eficiente
Centro,Casa,17,3,False,262,Eficiente
Centro,Casa,20,2,True,329,Ineficiente
Centro,Casa,22,3,False,254,Eficiente
Norte,Casa,11,5,False,214,Eficiente
Centro,Casa,24,6,True,326,Ineficiente
Sur,Casa,10,4,True,213,Eficiente
Centro,Casa,9,3,False,210,Moderado
Centro,Casa,11,6,False,200,Eficiente
Centro,Casa,8,6,False,178,Moderado
Centro,Departamento,4,2,True,136,Ineficiente
Norte,Casa,8,4,True,222,Ineficiente
Centro,Casa,13,6,True,249,Ineficiente
Centro,Casa,14,4,False,234,Moderado
Centro,Casa,19,3,True,270,Ineficiente
Centro,Departamento,13,6,False,158,Eficiente
Centro,Casa,14,6,True,277,Ineficiente
Sur,Casa,20,3,False,283,Eficiente
Centro,Casa,19,4,True,267,Moderado
Centro,Departamento,4,4,False,112,Eficiente
Centro,Departamento,10,6,False,133,Eficiente
Centro,Casa,21,3,False,266,Moderado
Centro,Casa,19,5,True,301,Ineficiente
Centro,Casa,19,4,True,309,Ineficiente
Centro,Departamento,11,5,False,176,Moderado
Norte,Casa,17,6,True,315,Ineficiente
Centro,Departamento,12,5,False,156,Eficiente
Centro,Casa,9,5,False,204,Eficiente
Centro,Casa,14,4,False,214,Eficiente
Centro,Casa,16,6,True,290,Ineficiente
Centro,Casa,19,5,False,260,Moderado
Centro,Casa,12,4,True,250,Ineficiente
Norte,Casa,8,5,True,229,Moderado
Centro,Casa,22,4,True,283,Ineficiente
Centro,Casa,15,6,False,235,Moderado
Centro,Casa,8,3,False,164,Eficiente
Centro,Casa,20,4,True,310,Ineficiente
Centro,Departamento,5,4,True,112,Moderado
Centro,Departamento,14,5,False,149,Eficiente
Sur,Departamento,12,6,False,219,Moderado
Norte,Departamento,12,2,False,167,Eficiente
Centro,Casa,11,2,False,164,Eficiente
Centro,Casa,8,3,False,170,Eficiente
Norte,Casa,15,6,True,285,Ineficiente
Centro,Casa,12,4,True,253,Ineficiente
Sur,Casa,9,2,True,200,Eficiente
Sur,Departamento,4,3,False,146,Eficiente
Centro,Casa,14,6,True,285,Ineficiente
Sur,Casa,24,3,False,354,Moderado
Centro,Casa,13,2,True,227,Moderado
Centro,Casa,22,5,False,267,Moderado
Centro,Casa,12,5,False,203,Eficiente
Centro,Casa,22,6,True,289,Moderado
Sur,Departamento,10,3,True,201,Moderado
Centro,Casa,9,4,True,209,Moderado
Centro,Casa,24,2,False,287,Eficiente
Norte,Departamento,8,5,False,178,Eficiente
Norte,Departamento,14,5,True,225,Moderado
Norte,Departamento,5,3,True,151,Moderado
Sur,Departamento,9,5,True,230,Moderado
Centro,Casa,21,3,True,280,Moderado
Centro,Casa,22,2,True,302,Moderado
Centro,Casa,9,3,True,169,Eficiente
Centro,Casa,11,5,True,236,Ineficiente
Centro,Casa,16,3,True,294,Ineficiente
Centro,Casa,14,5,False,204,Eficiente
Centro,Casa,20,6,False,298,Moderado
Centro,Casa,19,5,True,296,Moderado
Centro,Casa,10,5,False,212,Moderado
Norte,Casa,20,5,True,323,Moderado
Norte,Casa,22,6,True,316,Ineficiente
Norte,Casa,21,4,False,260,Moderado
Centro,Departamento,12,5,True,203,Ineficiente
Sur,Casa,20,4,True,322,Ineficiente
Centro,Casa,11,2,True,184,Moderado
Centro,Casa,15,3,True,235,Moderado
Centro,Departamento,11,4,False,135,Eficiente
Centro,Casa,9,2,True,236,Moderado
Norte,Casa,15,3,True,281,Ineficiente
Centro,Casa,24,5,False,273,Eficiente
Centro,Casa,20,5,True,300,Ineficiente
Centro,Departamento,6,5,True,128,Ineficiente
Centro,Casa,16,6,False,205,Eficiente
Centro,Casa,19,6,True,274,Ineficiente
Centro,Departamento,4,6,False,114,Eficiente
Sur,Departamento,14,6,False,235,Moderado
Centro,Casa,22,2,True,306,Ineficiente
Centro,Departamento,7,2,True,136,Moderado
Norte,Casa,22,5,True,337,Ineficiente
Norte,Casa,21,3,False,250,Eficiente
Centro,Casa,15,6,True,289,Ineficiente
Norte,Casa,12,3,False,187,Eficiente
Centro,Casa,11,2,False,177,Eficiente
Centro,Departamento,8,6,False,131,Eficiente
Norte,Departamento,10,2,False,131,Eficiente
Centro,Casa,13,2,False,207,Eficiente
Centro,Departamento,9,4,False,177,Moderado
Centro,Casa,10,2,True,168,Moderado
Centro,Casa,22,5,False,233,Moderado
Centro,Casa,10,2,False,162,Eficiente
Centro,Casa,18,6,True,276,Ineficiente
Centro,Departamento,10,5,True,195,Moderado
Centro,Departamento,14,2,True,183,Moderado
Sur,Casa,8,5,True,209,Moderado
Norte,Casa,23,2,True,341,Moderado
Norte,Casa,23,5,True,312,Moderado
Norte,Casa,17,3,False,266,Eficiente
Centro,Departamento,6,4,True,124,Moderado
Norte,Casa,11,5,False,218,Eficiente
Centro,Casa,10,6,True,232,Ineficiente
Centro,Casa,12,4,True,211,Moderado
Centro,Casa,19,4,True,286,Ineficiente
Centro,Casa,19,2,True,260,Moderado
Centro,Casa,20,5,False,255,Moderado
Centro,Casa,19,4,False,283,Moderado
Centro,Casa,23,6,False,298,Moderado
Centro,Departamento,5,6,True,159,Ineficiente
Centro,Casa,12,6,False,228,Moderado
Norte,Casa,11,2,True,243,Moderado
Sur,Departamento,9,3,True,210,Moderado
Norte,Casa,19,5,False,302,Moderado
Centro,Departamento,8,4,False,117,Eficiente
Centro,Casa,13,5,True,243,Ineficiente
Centro,Casa,16,4,False,225,Moderado
Norte,Casa,8,2,False,188,Eficiente
Norte,Casa,19,5,True,289,Moderado
Centro,Casa,21,2,True,249,Moderado
Centro,Casa,13,2,False,217,Eficiente
Centro,Casa,8,5,False,229,Eficiente
Sur,Casa,9,5,True,274,Moderado
Centro,Casa,18,4,True,288,Ineficiente
Centro,Departamento,7,6,True,169,Moderado
Centro,Departamento,4,2,True,119,Moderado
Centro,Departamento,13,3,True,189,Moderado
Centro,Casa,13,4,True,233,Ineficiente
